gender,died.at.age,prob.death,risk.group,alt.age.death,lx,dx,ax,potential.years,years.lost.by.risk.group
Male,27,0.005958,0.988257,97,1749.841521,588.987846,0.5,70.5,49.773772
Male,27,0.004216,0.992473,98,1160.853675,416.7297,0.5,71.5,49.866056
Male,27,0.00287,0.995342,99,744.123975,283.684758,0.5,72.5,49.931313
Male,27,0.001878,0.99722,100,460.439217,185.620086,0.5,73.5,49.975691
Male,27,0.00118,0.9984,101,274.819131,116.663047,0.5,74.5,50.00468
Male,27,0.000712,0.999112,102,158.156084,70.407546,0.5,75.5,50.022855
Male,27,0.000413,0.999525,103,87.748538,40.802882,0.5,76.5,50.033789
Male,27,0.00023,0.999755,104,46.945656,22.714626,0.5,77.5,50.040102
Male,27,0.000245,1,105,24.23103,24.23103,1.493459,79.493459,50.047321
Male,32,0.000861,0.000861,32,98471.042123,84.767544,0.5,0.5,0.5
Male,32,0.000962,0.001823,33,98386.274578,94.726349,0.5,1.5,1.027741
Male,32,0.00105,0.002873,34,98291.548229,103.376005,0.5,2.5,1.565785
Male,32,0.001072,0.003945,35,98188.172224,105.593925,0.5,3.5,2.091551
Male,32,0.001064,0.005009,36,98082.578299,104.805163,0.5,4.5,2.603276
Male,32,0.001088,0.006097,37,97977.773137,107.150545,0.5,5.5,3.120224
Male,32,0.001185,0.007282,38,97870.622592,116.695704,0.5,6.5,3.670213
Male,32,0.001332,0.008614,39,97753.926888,131.120685,0.5,7.5,4.262223
Male,32,0.00148,0.010094,40,97622.806203,145.690154,0.5,8.5,4.883398
Male,32,0.001596,0.011689,41,97477.116049,157.110761,0.5,9.5,5.513541
Male,32,0.001707,0.013396,42,97320.005288,168.065784,0.5,10.5,6.148862
Male,32,0.001857,0.015253,43,97151.939504,182.882144,0.5,11.5,6.800418
Male,32,0.00207,0.017323,44,96969.05736,203.793841,0.5,12.5,7.481362
Male,32,0.002329,0.019651,45,96765.263519,229.291689,0.5,13.5,8.194527
Male,32,0.002608,0.022259,46,96535.97183,256.794502,0.5,14.5,8.933263
Male,32,0.00291,0.025169,47,96279.177328,286.511718,0.5,15.5,9.692408
Male,32,0.003273,0.028442,48,95992.665609,322.344879,0.5,16.5,10.475918
Male,32,0.003749,0.032191,49,95670.32073,369.143663,0.5,17.5,11.293901
Male,32,0.004304,0.036495,50,95301.177067,423.821367,0.5,18.5,12.143752
Male,32,0.004821,0.041316,51,94877.3557,474.758728,0.5,19.5,13.002174
Male,32,0.005168,0.046484,52,94402.596972,508.889513,0.5,20.5,13.835752
Male,32,0.005406,0.05189,53,93893.707459,532.306474,0.5,21.5,14.634189
Male,32,0.005696,0.057586,54,93361.400984,560.938383,0.5,22.5,15.412282
Male,32,0.006182,0.063768,55,92800.462601,608.753105,0.5,23.5,16.19635
Male,32,0.006849,0.070618,56,92191.709497,674.458949,0.5,24.5,17.001734
Male,32,0.007634,0.078252,57,91517.250548,751.755381,0.5,25.5,17.830827
Male,32,0.008482,0.086734,58,90765.495167,835.259121,0.5,26.5,18.67864
Male,32,0.009413,0.096147,59,89930.236045,926.872792,0.5,27.5,19.542239
Male,32,0.010464,0.106611,60,89003.363254,1030.442032,0.5,28.5,20.421487
Male,32,0.011642,0.118254,61,87972.921222,1146.44375,0.5,29.5,21.315295
Male,32,0.012877,0.131131,62,86826.477472,1268.024097,0.5,30.5,22.217239
Male,32,0.014066,0.145197,63,85558.453375,1385.123621,0.5,31.5,23.116527
Male,32,0.015174,0.160371,64,84173.329754,1494.17835,0.5,32.5,24.004362
Male,32,0.016255,0.176626,65,82679.151404,1600.648994,0.5,33.5,24.878253
Male,32,0.017382,0.194008,66,81078.50241,1711.672661,0.5,34.5,25.740329
Male,32,0.018553,0.212562,67,79366.829749,1826.948104,0.5,35.5,26.592188
Male,32,0.019703,0.232265,68,77539.881645,1940.192017,0.5,36.5,27.432675
Male,32,0.020778,0.253043,69,75599.689628,2046.010955,0.5,37.5,28.259321
Male,32,0.021863,0.274906,70,73553.678673,2152.912184,0.5,38.5,29.073768
Male,32,0.023123,0.298029,71,71400.766489,2276.962495,0.5,39.5,29.882707
Male,32,0.024613,0.322642,72,69123.803994,2423.703116,0.5,40.5,30.692666
Male,32,0.026052,0.348694,73,66700.100879,2565.360124,0.5,41.5,31.500112
Male,32,0.027178,0.375872,74,64134.740754,2676.222308,0.5,42.5,32.295468
Male,32,0.027984,0.403856,75,61458.518447,2755.568326,0.5,43.5,33.071841
Male,32,0.028815,0.43267,76,58702.95012,2837.413603,0.5,44.5,33.832926
Male,32,0.029907,0.462578,77,55865.536517,2945.02023,0.5,45.5,34.587248
Male,32,0.031216,0.493794,78,52920.516288,3073.907537,0.5,46.5,35.340341
Male,32,0.032509,0.526304,79,49846.608751,3201.242685,0.5,47.5,36.091436
Male,32,0.033649,0.559953,80,46645.366066,3313.446751,0.5,48.5,36.837097
Male,32,0.034624,0.594577,81,43331.919315,3409.500918,0.5,49.5,37.574505
Male,32,0.035297,0.629874,82,39922.418397,3475.751359,0.5,50.5,38.29883
Male,32,0.035672,0.665546,83,36446.667038,3512.613413,0.5,51.5,39.006378
Male,32,0.035683,0.701229,84,32934.053625,3513.746368,0.5,52.5,39.693021
Male,32,0.035274,0.736502,85,29420.307257,3473.42041,0.5,53.5,40.354282
Male,32,0.034397,0.7709,86,25946.886847,3387.145306,0.5,54.5,40.985461
Male,32,0.033029,0.803928,87,22559.741541,3252.355768,0.5,55.5,41.581776
Male,32,0.031167,0.835096,88,19307.385774,3069.068688,0.5,56.5,42.13855
Male,32,0.028845,0.863941,89,16238.317086,2840.397279,0.5,57.5,42.651434
Male,32,0.026127,0.890068,90,13397.919807,2572.791731,0.5,58.5,43.116658
Male,32,0.023112,0.91318,91,10825.128076,2275.887561,0.5,59.5,43.531315
Male,32,0.019924,0.933104,92,8549.240515,1961.890563,0.5,60.5,43.893628
Male,32,0.0167,0.949804,93,6587.349952,1644.511369,0.5,61.5,44.203202
Male,32,0.013583,0.963388,94,4942.838582,1337.569176,0.5,62.5,44.46118
Male,32,0.010698,0.974086,95,3605.269406,1053.484911,0.5,63.5,44.670284
Male,32,0.008144,0.98223,96,2551.784495,801.942975,0.5,64.5,44.834697
Male,32,0.005981,0.988211,97,1749.841521,588.987846,0.5,65.5,44.959778
Male,32,0.004232,0.992443,98,1160.853675,416.7297,0.5,66.5,45.05163
Male,32,0.002881,0.995324,99,744.123975,283.684758,0.5,67.5,45.116606
Male,32,0.001885,0.997209,100,460.439217,185.620086,0.5,68.5,45.160807
Male,32,0.001185,0.998394,101,274.819131,116.663047,0.5,69.5,45.189689
Male,32,0.000715,0.999109,102,158.156084,70.407546,0.5,70.5,45.207803
Male,32,0.000414,0.999523,103,87.748538,40.802882,0.5,71.5,45.218702
Male,32,0.000231,0.999754,104,46.945656,22.714626,0.5,72.5,45.224997
Male,32,0.000246,1,105,24.23103,24.23103,1.493459,74.493459,45.232199
Male,37,0.001094,0.001094,37,97977.773137,107.150545,0.5,0.5,0.5
Male,37,0.001191,0.002285,38,97870.622592,116.695704,0.5,1.5,1.021321
Male,37,0.001338,0.003623,39,97753.926888,131.120685,0.5,2.5,1.567528
Male,37,0.001487,0.00511,40,97622.806203,145.690154,0.5,3.5,2.129873
Male,37,0.001604,0.006713,41,97477.116049,157.110761,0.5,4.5,2.695988
Male,37,0.001715,0.008429,42,97320.005288,168.065784,0.5,5.5,3.266634
Male,37,0.001867,0.010295,43,97151.939504,182.882144,0.5,6.5,3.85285
Male,37,0.00208,0.012375,44,96969.05736,203.793841,0.5,7.5,4.465848
Male,37,0.00234,0.014716,45,96765.263519,229.291689,0.5,8.5,5.107405
Male,37,0.002621,0.017337,46,96535.97183,256.794502,0.5,9.5,5.77148
Male,37,0.002924,0.020261,47,96279.177328,286.511718,0.5,10.5,6.45395
Male,37,0.00329,0.023551,48,95992.665609,322.344879,0.5,11.5,7.158869
Male,37,0.003768,0.027318,49,95670.32073,369.143663,0.5,12.5,7.895493
Male,37,0.004326,0.031644,50,95301.177067,423.821367,0.5,13.5,8.661619
Male,37,0.004846,0.03649,51,94877.3557,474.758728,0.5,14.5,9.436916
Male,37,0.005194,0.041684,52,94402.596972,508.889513,0.5,15.5,10.192398
Male,37,0.005433,0.047117,53,93893.707459,532.306474,0.5,16.5,10.919718
Male,37,0.005725,0.052842,54,93361.400984,560.938383,0.5,17.5,11.632662
Male,37,0.006213,0.059055,55,92800.462601,608.753105,0.5,18.5,12.355176
Male,37,0.006884,0.065939,56,92191.709497,674.458949,0.5,19.5,13.101074
Male,37,0.007673,0.073611,57,91517.250548,751.755381,0.5,20.5,13.872284
Male,37,0.008525,0.082136,58,90765.495167,835.259121,0.5,21.5,14.66397
Male,37,0.00946,0.091596,59,89930.236045,926.872792,0.5,22.5,15.473271
Male,37,0.010517,0.102113,60,89003.363254,1030.442032,0.5,23.5,16.299978
Male,37,0.011701,0.113815,61,87972.921222,1146.44375,0.5,24.5,17.143007
Male,37,0.012942,0.126757,62,86826.477472,1268.024097,0.5,25.5,17.996264
Male,37,0.014137,0.140894,63,85558.453375,1385.123621,0.5,26.5,18.84952
Male,37,0.01525,0.156144,64,84173.329754,1494.17835,0.5,27.5,19.694391
Male,37,0.016337,0.172481,65,82679.151404,1600.648994,0.5,28.5,20.528432
Male,37,0.01747,0.189951,66,81078.50241,1711.672661,0.5,29.5,21.353559
Male,37,0.018647,0.208597,67,79366.829749,1826.948104,0.5,30.5,22.171161
Male,37,0.019802,0.2284,68,77539.881645,1940.192017,0.5,31.5,22.979977
Male,37,0.020882,0.249282,69,75599.689628,2046.010955,0.5,32.5,23.777471
Male,37,0.021973,0.271255,70,73553.678673,2152.912184,0.5,33.5,24.56506
Male,37,0.02324,0.294495,71,71400.766489,2276.962495,0.5,34.5,25.349059
Male,37,0.024737,0.319232,72,69123.803994,2423.703116,0.5,35.5,26.135654
Male,37,0.026183,0.345415,73,66700.100879,2565.360124,0.5,36.5,26.921289
Male,37,0.027315,0.37273,74,64134.740754,2676.222308,0.5,37.5,27.696524
Male,37,0.028124,0.400854,75,61458.518447,2755.568326,0.5,38.5,28.454508
Male,37,0.02896,0.429814,76,58702.95012,2837.413603,0.5,39.5,29.198725
Male,37,0.030058,0.459872,77,55865.536517,2945.02023,0.5,40.5,29.937396
Male,37,0.031374,0.491246,78,52920.516288,3073.907537,0.5,41.5,30.675844
Male,37,0.032673,0.523919,79,49846.608751,3201.242685,0.5,42.5,31.413234
Male,37,0.033818,0.557737,80,46645.366066,3313.446751,0.5,43.5,32.146114
Male,37,0.034799,0.592536,81,43331.919315,3409.500918,0.5,44.5,32.871639
Male,37,0.035475,0.628011,82,39922.418397,3475.751359,0.5,45.5,33.584986
Male,37,0.035851,0.663862,83,36446.667038,3512.613413,0.5,46.5,34.282447
Male,37,0.035863,0.699725,84,32934.053625,3513.746368,0.5,47.5,34.95988
Male,37,0.035451,0.735176,85,29420.307257,3473.42041,0.5,48.5,35.612802
Male,37,0.034571,0.769746,86,25946.886847,3387.145306,0.5,49.5,36.236498
Male,37,0.033195,0.802941,87,22559.741541,3252.355768,0.5,50.5,36.826174
Male,37,0.031324,0.834265,88,19307.385774,3069.068688,0.5,51.5,37.377131
Male,37,0.02899,0.863256,89,16238.317086,2840.397279,0.5,52.5,37.884994
Male,37,0.026259,0.889514,90,13397.919807,2572.791731,0.5,53.5,38.345957
Male,37,0.023229,0.912743,91,10825.128076,2275.887561,0.5,54.5,38.757065
Male,37,0.020024,0.932767,92,8549.240515,1961.890563,0.5,55.5,39.116488
Male,37,0.016785,0.949551,93,6587.349952,1644.511369,0.5,56.5,39.423764
Male,37,0.013652,0.963203,94,4942.838582,1337.569176,0.5,57.5,39.679964
Male,37,0.010752,0.973955,95,3605.269406,1053.484911,0.5,58.5,39.887733
Male,37,0.008185,0.98214,96,2551.784495,801.942975,0.5,59.5,40.051178
Male,37,0.006011,0.988152,97,1749.841521,588.987846,0.5,60.5,40.175579
Male,37,0.004253,0.992405,98,1160.853675,416.7297,0.5,61.5,40.266972
Male,37,0.002895,0.995301,99,744.123975,283.684758,0.5,62.5,40.33165
Male,37,0.001895,0.997195,100,460.439217,185.620086,0.5,63.5,40.375666
Male,37,0.001191,0.998386,101,274.819131,116.663047,0.5,64.5,40.404437
Male,37,0.000719,0.999104,102,158.156084,70.407546,0.5,65.5,40.422487
Male,37,0.000416,0.999521,103,87.748538,40.802882,0.5,66.5,40.433352
Male,37,0.000232,0.999753,104,46.945656,22.714626,0.5,67.5,40.439629
Male,37,0.000247,1,105,24.23103,24.23103,1.493459,69.493459,40.446814
Male,42,0.001727,0.001727,42,97320.005288,168.065784,0.5,0.5,0.5
Male,42,0.001879,0.003606,43,97151.939504,182.882144,0.5,1.5,1.021109
Male,42,0.002094,0.0057,44,96969.05736,203.793841,0.5,2.5,1.564405
Male,42,0.002356,0.008056,45,96765.263519,229.291689,0.5,3.5,2.130472
Male,42,0.002639,0.010695,46,96535.97183,256.794502,0.5,4.5,2.715085
Male,42,0.002944,0.013639,47,96279.177328,286.511718,0.5,5.5,3.316221
Male,42,0.003312,0.016951,48,95992.665609,322.344879,0.5,6.5,3.938324
Male,42,0.003793,0.020744,49,95670.32073,369.143663,0.5,7.5,4.589578
Male,42,0.004355,0.025099,50,95301.177067,423.821367,0.5,8.5,5.268071
Male,42,0.004878,0.029977,51,94877.3557,474.758728,0.5,9.5,5.956746
Male,42,0.005229,0.035207,52,94402.596972,508.889513,0.5,10.5,6.631531
Male,42,0.00547,0.040676,53,93893.707459,532.306474,0.5,11.5,7.286185
Male,42,0.005764,0.04644,54,93361.400984,560.938383,0.5,12.5,7.933293
Male,42,0.006255,0.052695,55,92800.462601,608.753105,0.5,13.5,8.594087
Male,42,0.00693,0.059626,56,92191.709497,674.458949,0.5,14.5,9.280536
Male,42,0.007725,0.06735,57,91517.250548,751.755381,0.5,15.5,9.993864
Male,42,0.008583,0.075933,58,90765.495167,835.259121,0.5,16.5,10.729247
Male,42,0.009524,0.085457,59,89930.236045,926.872792,0.5,17.5,11.483834
Male,42,0.010588,0.096045,60,89003.363254,1030.442032,0.5,18.5,12.25731
Male,42,0.01178,0.107825,61,87972.921222,1146.44375,0.5,19.5,13.048592
Male,42,0.013029,0.120854,62,86826.477472,1268.024097,0.5,20.5,13.851935
Male,42,0.014233,0.135087,63,85558.453375,1385.123621,0.5,21.5,14.65773
Male,42,0.015353,0.15044,64,84173.329754,1494.17835,0.5,22.5,15.458076
Male,42,0.016447,0.166888,65,82679.151404,1600.648994,0.5,23.5,16.250632
Male,42,0.017588,0.184476,66,81078.50241,1711.672661,0.5,24.5,17.037134
Male,42,0.018773,0.203248,67,79366.829749,1826.948104,0.5,25.5,17.818788
Male,42,0.019936,0.223184,68,77539.881645,1940.192017,0.5,26.5,18.594248
Male,42,0.021024,0.244208,69,75599.689628,2046.010955,0.5,27.5,19.360932
Male,42,0.022122,0.26633,70,73553.678673,2152.912184,0.5,28.5,20.120044
Male,42,0.023397,0.289727,71,71400.766489,2276.962495,0.5,29.5,20.877515
Male,42,0.024904,0.314631,72,69123.803994,2423.703116,0.5,30.5,21.639178
Male,42,0.02636,0.340991,73,66700.100879,2565.360124,0.5,31.5,22.401461
Male,42,0.027499,0.36849,74,64134.740754,2676.222308,0.5,32.5,23.155081
Male,42,0.028315,0.396805,75,61458.518447,2755.568326,0.5,33.5,23.893256
Male,42,0.029156,0.42596,76,58702.95012,2837.413603,0.5,34.5,24.61925
Male,42,0.030261,0.456222,77,55865.536517,2945.02023,0.5,35.5,25.340971
Male,42,0.031586,0.487807,78,52920.516288,3073.907537,0.5,36.5,26.063519
Male,42,0.032894,0.520701,79,49846.608751,3201.242685,0.5,37.5,26.78599
Male,42,0.034047,0.554748,80,46645.366066,3313.446751,0.5,38.5,27.504922
Male,42,0.035034,0.589782,81,43331.919315,3409.500918,0.5,39.5,28.217447
Male,42,0.035715,0.625497,82,39922.418397,3475.751359,0.5,40.5,28.918757
Male,42,0.036093,0.66159,83,36446.667038,3512.613413,0.5,41.5,29.605134
Male,42,0.036105,0.697695,84,32934.053625,3513.746368,0.5,42.5,30.272432
Male,42,0.035691,0.733386,85,29420.307257,3473.42041,0.5,43.5,30.91616
Male,42,0.034804,0.76819,86,25946.886847,3387.145306,0.5,44.5,31.5316
Male,42,0.033419,0.801609,87,22559.741541,3252.355768,0.5,45.5,32.113944
Male,42,0.031536,0.833145,88,19307.385774,3069.068688,0.5,46.5,32.658479
Male,42,0.029186,0.862331,89,16238.317086,2840.397279,0.5,47.5,33.1608
Male,42,0.026436,0.888768,90,13397.919807,2572.791731,0.5,48.5,33.617065
Male,42,0.023386,0.912153,91,10825.128076,2275.887561,0.5,49.5,34.024268
Male,42,0.020159,0.932312,92,8549.240515,1961.890563,0.5,50.5,34.380519
Male,42,0.016898,0.94921,93,6587.349952,1644.511369,0.5,51.5,34.685283
Male,42,0.013744,0.962954,94,4942.838582,1337.569176,0.5,52.5,34.939548
Male,42,0.010825,0.973779,95,3605.269406,1053.484911,0.5,53.5,35.145874
Male,42,0.00824,0.98202,96,2551.784495,801.942975,0.5,54.5,35.308277
Male,42,0.006052,0.988072,97,1749.841521,588.987846,0.5,55.5,35.431954
Male,42,0.004282,0.992354,98,1160.853675,416.7297,0.5,56.5,35.522864
Male,42,0.002915,0.995269,99,744.123975,283.684758,0.5,57.5,35.587231
Male,42,0.001907,0.997176,100,460.439217,185.620086,0.5,58.5,35.631057
Male,42,0.001199,0.998375,101,274.819131,116.663047,0.5,59.5,35.659716
Male,42,0.000723,0.999098,102,158.156084,70.407546,0.5,60.5,35.677704
Male,42,0.000419,0.999518,103,87.748538,40.802882,0.5,61.5,35.688535
Male,42,0.000233,0.999751,104,46.945656,22.714626,0.5,62.5,35.694795
Male,42,0.000249,1,105,24.23103,24.23103,1.493459,64.493459,35.701965
Male,47,0.002976,0.002976,47,96279.177328,286.511718,0.5,0.5,0.5
Male,47,0.003348,0.006324,48,95992.665609,322.344879,0.5,1.5,1.029427
Male,47,0.003834,0.010158,49,95670.32073,369.143663,0.5,2.5,1.584491
Male,47,0.004402,0.01456,50,95301.177067,423.821367,0.5,3.5,2.163618
Male,47,0.004931,0.019491,51,94877.3557,474.758728,0.5,4.5,2.754703
Male,47,0.005286,0.024777,52,94402.596972,508.889513,0.5,5.5,3.340354
Male,47,0.005529,0.030305,53,93893.707459,532.306474,0.5,6.5,3.916786
Male,47,0.005826,0.036132,54,93361.400984,560.938383,0.5,7.5,4.494575
Male,47,0.006323,0.042454,55,92800.462601,608.753105,0.5,8.5,5.091109
Male,47,0.007005,0.04946,56,92191.709497,674.458949,0.5,9.5,5.715566
Male,47,0.007808,0.057268,57,91517.250548,751.755381,0.5,10.5,6.367893
Male,47,0.008675,0.065943,58,90765.495167,835.259121,0.5,11.5,7.043067
Male,47,0.009627,0.07557,59,89930.236045,926.872792,0.5,12.5,7.73823
Male,47,0.010703,0.086273,60,89003.363254,1030.442032,0.5,13.5,8.453013
Male,47,0.011907,0.09818,61,87972.921222,1146.44375,0.5,14.5,9.186405
Male,47,0.01317,0.11135,62,86826.477472,1268.024097,0.5,15.5,9.933163
Male,47,0.014387,0.125737,63,85558.453375,1385.123621,0.5,16.5,10.684526
Male,47,0.015519,0.141256,64,84173.329754,1494.17835,0.5,17.5,11.433314
Male,47,0.016625,0.157881,65,82679.151404,1600.648994,0.5,18.5,12.177444
Male,47,0.017778,0.175659,66,81078.50241,1711.672661,0.5,19.5,12.918549
Male,47,0.018976,0.194635,67,79366.829749,1826.948104,0.5,20.5,13.657686
Male,47,0.020152,0.214787,68,77539.881645,1940.192017,0.5,21.5,14.393468
Male,47,0.021251,0.236038,69,75599.689628,2046.010955,0.5,22.5,15.123312
Male,47,0.022361,0.258399,70,73553.678673,2152.912184,0.5,23.5,15.848208
Male,47,0.02365,0.282048,71,71400.766489,2276.962495,0.5,24.5,16.573656
Male,47,0.025174,0.307222,72,69123.803994,2423.703116,0.5,25.5,17.305079
Male,47,0.026645,0.333867,73,66700.100879,2565.360124,0.5,26.5,18.0389
Male,47,0.027796,0.361663,74,64134.740754,2676.222308,0.5,27.5,18.766055
Male,47,0.028621,0.390284,75,61458.518447,2755.568326,0.5,28.5,19.479872
Male,47,0.029471,0.419755,76,58702.95012,2837.413603,0.5,29.5,20.183378
Male,47,0.030588,0.450343,77,55865.536517,2945.02023,0.5,30.5,20.884107
Male,47,0.031927,0.48227,78,52920.516288,3073.907537,0.5,31.5,21.586895
Male,47,0.03325,0.51552,79,49846.608751,3201.242685,0.5,32.5,22.29076
Male,47,0.034415,0.549935,80,46645.366066,3313.446751,0.5,33.5,22.992236
Male,47,0.035413,0.585347,81,43331.919315,3409.500918,0.5,34.5,23.688439
Male,47,0.036101,0.621448,82,39922.418397,3475.751359,0.5,35.5,24.374588
Male,47,0.036484,0.657932,83,36446.667038,3512.613413,0.5,36.5,25.046967
Male,47,0.036495,0.694427,84,32934.053625,3513.746368,0.5,37.5,25.701432
Male,47,0.036077,0.730504,85,29420.307257,3473.42041,0.5,38.5,26.3335
Male,47,0.03518,0.765684,86,25946.886847,3387.145306,0.5,39.5,26.938454
Male,47,0.03378,0.799465,87,22559.741541,3252.355768,0.5,40.5,27.511482
Male,47,0.031877,0.831341,88,19307.385774,3069.068688,0.5,41.5,28.047854
Male,47,0.029502,0.860843,89,16238.317086,2840.397279,0.5,42.5,28.543139
Male,47,0.026722,0.887565,90,13397.919807,2572.791731,0.5,43.5,28.99345
Male,47,0.023638,0.911204,91,10825.128076,2275.887561,0.5,44.5,29.39572
Male,47,0.020377,0.931581,92,8549.240515,1961.890563,0.5,45.5,29.74798
Male,47,0.017081,0.948661,93,6587.349952,1644.511369,0.5,46.5,30.049601
Male,47,0.013893,0.962554,94,4942.838582,1337.569176,0.5,47.5,30.301463
Male,47,0.010942,0.973496,95,3605.269406,1053.484911,0.5,48.5,30.506013
Male,47,0.008329,0.981825,96,2551.784495,801.942975,0.5,49.5,30.667149
Male,47,0.006117,0.987943,97,1749.841521,588.987846,0.5,50.5,30.789957
Male,47,0.004328,0.992271,98,1160.853675,416.7297,0.5,51.5,30.880296
Male,47,0.002946,0.995218,99,744.123975,283.684758,0.5,52.5,30.944304
Male,47,0.001928,0.997146,100,460.439217,185.620086,0.5,53.5,30.987914
Male,47,0.001212,0.998357,101,274.819131,116.663047,0.5,54.5,31.016451
Male,47,0.000731,0.999089,102,158.156084,70.407546,0.5,55.5,31.034372
Male,47,0.000424,0.999512,103,87.748538,40.802882,0.5,56.5,31.045169
Male,47,0.000236,0.999748,104,46.945656,22.714626,0.5,57.5,31.051412
Male,47,0.000252,1,105,24.23103,24.23103,1.493459,59.493459,31.05857
Male,52,0.005391,0.005391,52,94402.596972,508.889513,0.5,0.5,0.5
Male,52,0.005639,0.011029,53,93893.707459,532.306474,0.5,1.5,1.011245
Male,52,0.005942,0.016971,54,93361.400984,560.938383,0.5,2.5,1.532487
Male,52,0.006448,0.02342,55,92800.462601,608.753105,0.5,3.5,2.074229
Male,52,0.007144,0.030564,56,92191.709497,674.458949,0.5,4.5,2.641261
Male,52,0.007963,0.038528,57,91517.250548,751.755381,0.5,5.5,3.232136
Male,52,0.008848,0.047375,58,90765.495167,835.259121,0.5,6.5,3.842443
Male,52,0.009818,0.057194,59,89930.236045,926.872792,0.5,7.5,4.470326
Male,52,0.010915,0.068109,60,89003.363254,1030.442032,0.5,8.5,5.116136
Male,52,0.012144,0.080253,61,87972.921222,1146.44375,0.5,9.5,5.779517
Male,52,0.013432,0.093685,62,86826.477472,1268.024097,0.5,10.5,6.456313
Male,52,0.014673,0.108358,63,85558.453375,1385.123621,0.5,11.5,7.139268
Male,52,0.015828,0.124186,64,84173.329754,1494.17835,0.5,12.5,7.822505
Male,52,0.016956,0.141141,65,82679.151404,1600.648994,0.5,13.5,8.504553
Male,52,0.018132,0.159273,66,81078.50241,1711.672661,0.5,14.5,9.187075
Male,52,0.019353,0.178626,67,79366.829749,1826.948104,0.5,15.5,9.871033
Male,52,0.020552,0.199178,68,77539.881645,1940.192017,0.5,16.5,10.555048
Male,52,0.021673,0.220851,69,75599.689628,2046.010955,0.5,17.5,11.236592
Male,52,0.022806,0.243657,70,73553.678673,2152.912184,0.5,18.5,11.916428
Male,52,0.02412,0.267776,71,71400.766489,2276.962495,0.5,19.5,12.599511
Male,52,0.025674,0.293451,72,69123.803994,2423.703116,0.5,20.5,13.290728
Male,52,0.027175,0.320625,73,66700.100879,2565.360124,0.5,21.5,13.986507
Male,52,0.028349,0.348974,74,64134.740754,2676.222308,0.5,22.5,14.678103
Male,52,0.02919,0.378164,75,61458.518447,2755.568326,0.5,23.5,15.359044
Male,52,0.030057,0.40822,76,58702.95012,2837.413603,0.5,24.5,16.032076
Male,52,0.031196,0.439417,77,55865.536517,2945.02023,0.5,25.5,16.704251
Male,52,0.032562,0.471978,78,52920.516288,3073.907537,0.5,26.5,17.380058
Male,52,0.033911,0.505889,79,49846.608751,3201.242685,0.5,27.5,18.058413
Male,52,0.035099,0.540988,80,46645.366066,3313.446751,0.5,28.5,18.73586
Male,52,0.036117,0.577105,81,43331.919315,3409.500918,0.5,29.5,19.409505
Male,52,0.036818,0.613923,82,39922.418397,3475.751359,0.5,30.5,20.074628
Male,52,0.037209,0.651132,83,36446.667038,3512.613413,0.5,31.5,20.72753
Male,52,0.037221,0.688353,84,32934.053625,3513.746368,0.5,32.5,21.364095
Male,52,0.036794,0.725146,85,29420.307257,3473.42041,0.5,33.5,21.979867
Male,52,0.03588,0.761026,86,25946.886847,3387.145306,0.5,34.5,22.570149
Male,52,0.034452,0.795478,87,22559.741541,3252.355768,0.5,35.5,23.130137
Male,52,0.03251,0.827989,88,19307.385774,3069.068688,0.5,36.5,23.655096
Male,52,0.030088,0.858077,89,16238.317086,2840.397279,0.5,37.5,24.140562
Male,52,0.027253,0.88533,90,13397.919807,2572.791731,0.5,38.5,24.582593
Male,52,0.024108,0.909439,91,10825.128076,2275.887561,0.5,39.5,24.978039
Male,52,0.020782,0.930221,92,8549.240515,1961.890563,0.5,40.5,25.324817
Male,52,0.01742,0.947641,93,6587.349952,1644.511369,0.5,41.5,25.62216
Male,52,0.014169,0.96181,94,4942.838582,1337.569176,0.5,42.5,25.870794
Male,52,0.011159,0.972969,95,3605.269406,1053.484911,0.5,43.5,26.072993
Male,52,0.008495,0.981464,96,2551.784495,801.942975,0.5,44.5,26.232485
Male,52,0.006239,0.987703,97,1749.841521,588.987846,0.5,45.5,26.354194
Male,52,0.004414,0.992118,98,1160.853675,416.7297,0.5,46.5,26.443832
Male,52,0.003005,0.995123,99,744.123975,283.684758,0.5,47.5,26.507417
Male,52,0.001966,0.997089,100,460.439217,185.620086,0.5,48.5,26.550786
Male,52,0.001236,0.998325,101,274.819131,116.663047,0.5,49.5,26.579195
Male,52,0.000746,0.99907,102,158.156084,70.407546,0.5,50.5,26.597052
Male,52,0.000432,0.999503,103,87.748538,40.802882,0.5,51.5,26.607821
Male,52,0.000241,0.999743,104,46.945656,22.714626,0.5,52.5,26.614052
Male,52,0.000257,1,105,24.23103,24.23103,1.493459,54.493459,26.621208
Male,57,0.008214,0.008214,57,91517.250548,751.755381,0.5,0.5,0.5
Male,57,0.009127,0.017341,58,90765.495167,835.259121,0.5,1.5,1.026308
Male,57,0.010128,0.027469,59,89930.236045,926.872792,0.5,2.5,1.56966
Male,57,0.01126,0.038729,60,89003.363254,1030.442032,0.5,3.5,2.130867
Male,57,0.012527,0.051256,61,87972.921222,1146.44375,0.5,4.5,2.709893
Male,57,0.013856,0.065111,62,86826.477472,1268.024097,0.5,5.5,3.303624
Male,57,0.015135,0.080246,63,85558.453375,1385.123621,0.5,6.5,3.906487
Male,57,0.016327,0.096573,64,84173.329754,1494.17835,0.5,7.5,4.51401
